Game_ID,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Weighted
15099,The LEGO Movie Videogame,XOne,2014,Action,Warner Bros. Interactive Entertainment,0.35,0.13,0.00,0.05,0.53,69.00,18.00,6.90,49,TT Games,E10+,658.26
3768,Enter the Matrix,GC,2003,Action,Atari,0.34,0.09,0.02,0.01,0.45,63.00,23.00,8.00,45,Shiny Entertainment,T,652.05
15720,Gravity Rush Remastered,PS4,2015,Action,Sony Computer Entertainment,0.02,0.05,0.04,0.01,0.13,80.00,62.00,8.20,153,Bluepoint Games,T,644.8
10336,SAW,X360,2009,Action,Konami Digital Entertainment,0.13,0.12,0.00,0.03,0.28,59.00,39.00,7.40,50,Zombie Studios,M,644.28
7451,Harry Potter and the Order of the Phoenix,DS,2007,Action,Electronic Arts,0.28,0.46,0.00,0.10,0.84,51.00,15.00,4.90,19,Visual Impact,E,642.6
7566,Conan,X360,2007,Action,THQ,0.16,0.02,0.00,0.01,0.19,69.00,49.00,7.30,67,Nihilistic,M,642.39
6331,Rampage: Total Destruction,PS2,2006,Action,Midway Games,0.18,0.14,0.00,0.05,0.37,51.00,34.00,7.00,15,"Pipeworks Software, Inc.",E10+,641.58
3783,Resident Evil: Dead Aim,PS2,2003,Action,Capcom,0.17,0.13,0.00,0.04,0.35,65.00,28.00,6.60,48,Cavia Inc.,M,637
6342,Superman Returns,X360,2006,Action,Electronic Arts,0.23,0.01,0.00,0.02,0.26,51.00,48.00,6.20,49,EA Tiburon,T,636.48
13846,NCAA Football 13,PS3,2012,Action,Electronic Arts,0.82,0.00,0.00,0.07,0.89,79.00,9.00,4.10,34,EA Tiburon,E,632.79
5447,Killer7,GC,2005,Action,Capcom,0.12,0.03,0.00,0.00,0.15,74.00,57.00,8.50,64,Grasshopper Manufacture,M,632.7
10276,Samurai Warriors 3,Wii,2009,Action,Nintendo,0.09,0.02,0.32,0.01,0.44,55.00,26.00,7.20,22,Omega Force,T,629.2
2016,Tenchu 2: Birth of the Stealth Assassins,PS,2000,Action,Activision,0.32,0.22,0.00,0.04,0.58,77.00,14.00,8.70,32,Acquire,M,625.24
15109,Watch Dogs,PC,2014,Action,Ubisoft,0.15,0.26,0.00,0.03,0.45,77.00,18.00,4.70,3288,Ubisoft Montreal,M,623.7
3787,Way of the Samurai 2,PS2,2003,Action,Capcom,0.05,0.04,0.23,0.01,0.33,59.00,32.00,9.00,24,Acquire,M,623.04
10306,Star Wars The Clone Wars: Republic Heroes,X360,2009,Action,LucasArts,0.18,0.17,0.00,0.04,0.39,43.00,37.00,6.30,19,Krome Studios,T,620.49
2013,007: The World is not Enough,PS,2000,Action,Electronic Arts,0.51,0.35,0.00,0.06,0.92,61.00,11.00,6.70,44,Black Ops Entertainment,T,617.32
5413,NBA 2K6,X360,2005,Action,Take-Two Interactive,0.21,0.01,0.00,0.02,0.23,81.00,33.00,8.60,31,Visual Concepts,E,614.79
11731,Silent Hill: Shattered Memories,PSP,2010,Action,Konami Digital Entertainment,0.09,0.13,0.01,0.07,0.30,73.00,28.00,7.50,43,"Climax Group, Climax Studios",M,613.2
7536,Prince of Persia: Rival Swords,Wii,2007,Action,Ubisoft,0.24,0.02,0.00,0.02,0.29,70.00,30.00,7.70,21,Ubisoft Montreal,T,609
3752,Finding Nemo,GC,2003,Action,THQ,0.69,0.18,0.00,0.02,0.89,62.00,11.00,5.50,8,Traveller's Tales,E,606.98
13940,Binary Domain,X360,2012,Action,Sega,0.09,0.06,0.02,0.02,0.19,74.00,43.00,8.00,185,Sega,M,604.58
8859,The Incredible Hulk,X360,2008,Action,Sega,0.22,0.02,0.00,0.02,0.26,55.00,42.00,6.40,24,Edge of Reality,T,600.6
15691,Dying Light,PC,2015,Action,Warner Bros. Interactive Entertainment,0.12,0.06,0.00,0.02,0.20,75.00,40.00,7.90,1295,Techland,M,600
8757,Star Wars: The Force Unleashed,PS2,2008,Action,LucasArts,0.49,0.00,0.01,0.75,1.25,68.00,7.00,7.40,33,Krome Studios,T,595
10359,G.I. Joe: The Rise of Cobra,X360,2009,Action,Electronic Arts,0.17,0.05,0.00,0.02,0.24,42.00,59.00,4.70,22,Double Helix Games,T,594.72
2912,Superman: Shadow of Apokolips,PS2,2002,Action,Atari,0.21,0.16,0.00,0.05,0.42,64.00,22.00,7.20,9,Atari,E,591.36
10201,Phineas and Ferb,DS,2009,Action,Disney Interactive Studios,1.32,0.37,0.00,0.15,1.84,80.00,4.00,4.50,8,Altron,E,588.8
4628,Silent Hill 4: The Room,XB,2004,Action,Konami Digital Entertainment,0.14,0.04,0.00,0.01,0.18,76.00,43.00,8.30,26,KCET,M,588.24
11693,FlingSmash,Wii,2010,Action,Nintendo,0.37,0.01,0.07,0.02,0.47,48.00,26.00,6.80,13,Artoon,E,586.56
14567,Resident Evil: Revelations,X360,2013,Action,Capcom,0.12,0.10,0.02,0.02,0.26,75.00,30.00,7.40,170,Capcom,M,585
5408,Peter Jackson's King Kong: The Official Game of the Movie,GC,2005,Action,Ubisoft,0.19,0.05,0.00,0.01,0.24,81.00,30.00,8.30,8,Ubisoft Montpellier,T,583.2
6368,Just Cause,X360,2006,Action,Eidos Interactive,0.10,0.03,0.01,0.01,0.14,73.00,57.00,7.20,52,Avalanche Studios,M,582.54
8820,Dynasty Warriors: Gundam 2,PS3,2008,Action,Namco Bandai Games,0.09,0.06,0.32,0.03,0.49,54.00,22.00,7.00,28,Omega Force,T,582.12
5373,Harry Potter and the Goblet of Fire,GC,2005,Action,Electronic Arts,0.32,0.08,0.00,0.01,0.42,69.00,20.00,6.30,13,Electronic Arts,E10+,579.6
13870,Scribblenauts: Unlimited,3DS,2012,Action,Warner Bros. Interactive Entertainment,0.56,0.01,0.00,0.05,0.61,73.00,13.00,7.40,21,5TH Cell,E10+,578.89
12899,LEGO Star Wars III: The Clone Wars,DS,2011,Action,LucasArts,0.61,0.38,0.00,0.10,1.09,66.00,8.00,0.00,,Traveller's Tales,E,575.52
12998,X-Men: Destiny,X360,2011,Action,Activision,0.18,0.04,0.00,0.02,0.24,47.00,51.00,5.00,72,Silicon Knights,T,575.28
14571,Killer is Dead,PS3,2013,Action,Deep Silver,0.12,0.03,0.05,0.03,0.23,64.00,39.00,7.90,215,Grasshopper Manufacture,M,574.08
11700,Naughty Bear,PS3,2010,Action,505 Games,0.18,0.18,0.00,0.07,0.43,43.00,31.00,5.50,49,Artificial Mind and Movement,T,573.19
3786,Hulk,XB,2003,Action,Universal Interactive,0.25,0.07,0.00,0.01,0.33,69.00,25.00,7.70,9,Radical Entertainment,T,569.25
11772,Splatterhouse,X360,2010,Action,Namco Bandai Games,0.14,0.03,0.00,0.01,0.18,62.00,51.00,7.60,60,"Namco Bandai Games America, Namco Bandai Games",M,569.16
4621,Forgotten Realms: Demon Stone,PS2,2004,Action,Atari,0.10,0.08,0.00,0.03,0.20,71.00,40.00,6.80,18,Stormfront Studios,T,568
13918,Ninja Gaiden 3,X360,2012,Action,Tecmo Koei,0.16,0.05,0.03,0.02,0.25,58.00,39.00,4.40,136,Team Ninja,M,565.5
15143,Samurai Warriors 4,PS4,2014,Action,Tecmo Koei,0.08,0.07,0.06,0.03,0.24,76.00,31.00,8.10,74,Omega Force,T,565.44
3808,Indiana Jones and the Emperor's Tomb,XB,2003,Action,LucasArts,0.14,0.04,0.00,0.01,0.18,73.00,43.00,8.60,17,Double Helix Games,T,565.02
2904,The Lord of the Rings: The Two Towers,GC,2002,Action,Electronic Arts,0.41,0.11,0.00,0.01,0.53,82.00,13.00,8.70,23,Stormfront Studios,T,564.98
11682,Dynasty Warriors: Gundam 3,PS3,2010,Action,Tecmo Koei,0.11,0.04,0.36,0.02,0.54,58.00,18.00,7.50,20,"Omega Force, Koei Tecmo Games",T,563.76
7552,Harry Potter and the Order of the Phoenix,PS3,2007,Action,Electronic Arts,0.18,0.03,0.00,0.03,0.24,67.00,35.00,6.60,25,EA Games,E10+,562.8
12994,Dynasty Warriors Next,PSV,2011,Action,Tecmo Koei,0.05,0.06,0.11,0.02,0.24,67.00,35.00,7.50,73,Koei,T,562.8
3765,The Lord of the Rings: The Return of the King,GBA,2003,Action,Electronic Arts,0.40,0.15,0.00,0.01,0.56,77.00,13.00,8.20,11,Griptonite Games,T,560.56
4597,Harry Potter and the Prisoner of Azkaban,GC,2004,Action,Electronic Arts,0.29,0.08,0.00,0.01,0.38,67.00,22.00,7.30,8,EA Games,E,560.12
14558,Metro: Last Light,X360,2013,Action,Deep Silver,0.17,0.15,0.00,0.03,0.35,80.00,20.00,8.40,440,4A Games,,560
15133,One Piece: Unlimited World Red,PS3,2014,Action,Namco Bandai Games,0.09,0.10,0.06,0.04,0.28,71.00,28.00,7.30,46,Ganbarion,T,556.64
4579,Samurai Warriors: Xtreme Legends,PS2,2004,Action,Tecmo Koei,0.04,0.03,0.36,0.01,0.45,72.00,17.00,8.60,13,Omega Force,T,550.8
13004,Spider-Man: Edge of Time,PS3,2011,Action,Activision,0.13,0.07,0.00,0.03,0.22,58.00,43.00,7.20,29,Beenox,T,548.68
6329,Rampage: Total Destruction,GC,2006,Action,Midway Games,0.31,0.08,0.00,0.01,0.40,57.00,24.00,6.70,6,"Pipeworks Software, Inc.",E10+,547.2
15142,Onechanbara Z2: Chaos,PS4,2014,Action,Nippon Ichi Software,0.14,0.03,0.04,0.04,0.24,57.00,40.00,6.50,72,"Tamsoft, D3Publisher",M,547.2
7580,Pursuit Force: Extreme Justice,PSP,2007,Action,Sony Computer Entertainment,0.07,0.06,0.00,0.03,0.17,73.00,44.00,7.60,11,Bigbig Studios,T,546.04
2940,Buffy the Vampire Slayer,XB,2002,Action,Electronic Arts,0.18,0.05,0.00,0.01,0.23,79.00,30.00,9.10,31,Double Helix Games,T,545.1
13903,Medal of Honor: Warfighter,PC,2012,Action,Electronic Arts,0.14,0.15,0.00,0.04,0.33,55.00,30.00,5.40,599,Danger Close,M,544.5
15651,Skylanders: SuperChargers,WiiU,2015,Action,Activision,0.25,0.19,0.00,0.04,0.48,87.00,13.00,5.60,65,Vicarious Visions,E10+,542.88
8813,Way of the Samurai 3,PS3,2008,Action,Gamebridge,0.18,0.08,0.22,0.04,0.52,58.00,18.00,7.90,22,Acquire,M,542.88
6324,Naruto: Ninja Council 3,DS,2006,Action,D3Publisher,0.39,0.00,0.00,0.03,0.42,56.00,23.00,6.50,13,Aspect,E10+,540.96
2415,Silent Hill 2: Restless Dreams,XB,2001,Action,Konami Digital Entertainment,0.21,0.06,0.00,0.01,0.28,84.00,23.00,8.30,39,KCET,M,540.96
11663,Star Wars: The Force Unleashed II,Wii,2010,Action,LucasArts,0.52,0.18,0.00,0.06,0.76,71.00,10.00,7.80,31,"LucasArts, Red Fly Studio",T,539.6
4608,Grand Theft Auto,GBA,2004,Action,Take-Two Interactive,0.17,0.06,0.00,0.00,0.24,68.00,33.00,7.10,23,Digital Eclipse,M,538.56
2939,Genma Onimusha,XB,2002,Action,Capcom,0.14,0.04,0.05,0.01,0.24,83.00,27.00,8.60,10,Capcom,M,537.84
14540,Assassin's Creed IV: Black Flag,PC,2013,Action,Ubisoft,0.22,0.38,0.00,0.05,0.64,84.00,10.00,7.70,1470,Ubisoft,M,537.6
5415,Spartan: Total Warrior,PS2,2005,Action,Sega,0.11,0.09,0.00,0.03,0.22,74.00,33.00,8.40,65,Creative Assembly,M,537.24
7577,Mercury Meltdown Revolution,Wii,2007,Action,Ignition Entertainment,0.16,0.00,0.00,0.01,0.17,77.00,41.00,7.40,16,Ignition Entertainment,E,536.69
2914,Minority Report: Everybody Runs,PS2,2002,Action,Activision,0.20,0.15,0.00,0.05,0.41,50.00,26.00,5.00,14,Treyarch,T,533
16248,Batman: Return to Arkham,PS4,2016,Action,Warner Bros. Interactive Entertainment,0.07,0.16,0.00,0.04,0.26,73.00,28.00,8.50,79,"Rocksteady Studios, Virtuos",T,531.44
10335,Dead Rising: Chop Till You Drop,Wii,2009,Action,Capcom,0.15,0.07,0.05,0.02,0.29,61.00,30.00,6.50,35,TOSE,M,530.7
8776,Star Wars The Clone Wars: Jedi Alliance,DS,2008,Action,LucasArts,0.61,0.11,0.00,0.06,0.78,68.00,10.00,7.80,32,LucasArts,E10+,530.4
4590,Star Wars Trilogy: Apprentice of the Force,GBA,2004,Action,Ubisoft,0.30,0.11,0.00,0.01,0.42,60.00,21.00,0.00,,Ubisoft,E,529.2
12996,The Adventures of Tintin: The Game,X360,2011,Action,Ubisoft,0.07,0.13,0.00,0.03,0.24,63.00,35.00,6.10,12,Ubisoft Montpellier,E10+,529.2
15152,Danganronpa Another Episode: Ultra Despair Girls,PSV,2014,Action,Nippon Ichi Software,0.06,0.01,0.12,0.02,0.21,72.00,35.00,8.40,77,Spike Chunsoft,M,529.2
14584,Remember Me,X360,2013,Action,Capcom,0.10,0.06,0.00,0.02,0.18,70.00,42.00,7.50,267,DONTNOD Entertainment,M,529.2
13044,El Shaddai: Ascension of the Metatron,X360,2011,Action,Ignition Entertainment,0.07,0.05,0.03,0.01,0.16,75.00,44.00,7.00,47,Ignition Entertainment,T,528
13042,Aliens: Infestation,DS,2011,Action,Sega,0.09,0.05,0.00,0.02,0.16,76.00,43.00,8.20,29,"Gearbox Software, WayForward",T,522.88
13880,Art Academy: Lessons for Everyone,3DS,2012,Action,Nintendo,0.20,0.04,0.21,0.02,0.46,81.00,14.00,7.60,22,"Nintendo, Headstrong Games",E,521.64
4623,Manhunt,XB,2004,Action,Take-Two Interactive,0.14,0.04,0.00,0.01,0.19,74.00,37.00,7.90,19,Rockstar North,M,520.22
7522,Crash of the Titans,X360,2007,Action,Vivendi Games,0.27,0.02,0.00,0.02,0.32,65.00,25.00,6.30,39,Radical Entertainment,E10+,520
11764,No More Heroes: Heroes' Paradise,PS3,2010,Action,Konami Digital Entertainment,0.10,0.04,0.04,0.02,0.19,72.00,38.00,7.30,38,FeelPlus,M,519.84
3817,Fatal Frame II: Crimson Butterfly,PS2,2003,Action,Ubisoft,0.08,0.06,0.00,0.02,0.16,81.00,40.00,9.20,100,Tecmo,M,518.4
15714,Just Cause 3,PC,2015,Action,Square Enix,0.03,0.11,0.00,0.01,0.14,74.00,50.00,5.30,529,Avalanche Studios,M,518
4617,Viewtiful Joe 2,PS2,2004,Action,Capcom,0.10,0.08,0.00,0.03,0.21,85.00,29.00,7.70,17,Clover Studio,T,517.65
4582,Teenage Mutant Ninja Turtles 2: Battle Nexus,PS2,2004,Action,Konami Digital Entertainment,0.22,0.17,0.00,0.06,0.44,47.00,25.00,7.80,12,KCE Studios,T,517
14570,Dynasty Warriors: Gundam Reborn,PS3,2013,Action,Tecmo Koei,0.00,0.00,0.23,0.00,0.23,64.00,35.00,7.50,25,Omega Force,T,515.2
4622,Prince of Persia: Warrior Within,GC,2004,Action,Ubisoft,0.15,0.04,0.00,0.01,0.20,83.00,31.00,8.60,20,Ubisoft,M,514.6
8882,Tenchu: Shadow Assassins,Wii,2008,Action,Ubisoft,0.15,0.01,0.03,0.01,0.21,70.00,35.00,7.80,24,Acquire,M,514.5
7430,SpongeBob's Atlantis SquarePantis,DS,2007,Action,THQ,1.49,0.00,0.00,0.11,1.60,64.00,5.00,0.00,,THQ,E,512
13934,Code of Princess,3DS,2012,Action,Agatsuma Entertainment,0.16,0.00,0.03,0.01,0.20,67.00,38.00,7.60,73,Studio Saizensen,T,509.2
12977,Tom Clancy's Splinter Cell 3D,3DS,2011,Action,Ubisoft,0.14,0.07,0.07,0.02,0.30,53.00,32.00,5.50,26,Ubisoft,T,508.8
13882,PlayStation All-Stars Battle Royale,PSV,2012,Action,Sony Computer Entertainment,0.21,0.14,0.01,0.09,0.45,75.00,15.00,7.50,221,Bluepoint Games,T,506.25
6357,X-Men: The Official Game,X360,2006,Action,Activision,0.16,0.00,0.00,0.01,0.17,52.00,57.00,6.10,20,"Z-Axis, Ltd.",T,503.88
10333,Dynasty Warriors: Strikeforce,PS3,2009,Action,Tecmo Koei,0.11,0.07,0.07,0.03,0.29,64.00,27.00,7.30,15,Omega Force,T,501.12
4609,Mafia,XB,2004,Action,Take-Two Interactive,0.17,0.05,0.00,0.01,0.23,66.00,33.00,7.70,22,Illusion Softworks,M,500.94
15116,Middle-Earth: Shadow of Mordor,PC,2014,Action,Warner Bros. Interactive Entertainment,0.12,0.20,0.00,0.03,0.35,84.00,17.00,8.00,1671,Monolith Productions,M,499.8
7450,Ratatouille,PS2,2007,Action,THQ,0.31,0.00,0.00,0.53,0.85,65.00,9.00,8.00,11,Asobo Studio,E,497.25
13931,Anarchy Reigns,PS3,2012,Action,Sega,0.10,0.03,0.06,0.02,0.20,71.00,35.00,8.20,106,PlatinumGames,M,497
7490,Crash of the Titans,Wii,2007,Action,Vivendi Games,0.39,0.02,0.00,0.03,0.45,69.00,16.00,5.80,22,Radical Entertainment,E10+,496.8
10203,Bakugan: Battle Brawlers,DS,2009,Action,Activision,1.26,0.02,0.00,0.10,1.38,60.00,6.00,6.70,7,Now Production,E,496.8
7480,Ratatouille,Wii,2007,Action,THQ,0.43,0.03,0.00,0.04,0.50,62.00,16.00,6.70,12,Asobo Studio,E,496
7547,NHL 08,PS3,2007,Action,Electronic Arts,0.16,0.06,0.00,0.03,0.25,86.00,23.00,6.90,23,EA Canada,E10+,494.5
13920,Hitman: Absolution,PC,2012,Action,Square Enix,0.03,0.17,0.00,0.04,0.24,79.00,26.00,7.00,1327,"Io Interactive, Nixxes Software",M,492.96
2922,Pac-Man World 2,GC,2002,Action,Nintendo,0.28,0.07,0.00,0.01,0.37,74.00,18.00,8.30,19,Namco,E,492.84
10247,Bakugan: Battle Brawlers,Wii,2009,Action,Activision,0.59,0.03,0.00,0.05,0.66,62.00,12.00,7.20,11,Now Production,E,491.04
8844,Golden Axe: Beast Rider,X360,2008,Action,Sega,0.19,0.11,0.00,0.03,0.33,45.00,33.00,5.80,33,Secret Level,M,490.05
13037,Captain America: Super Soldier,X360,2011,Action,Sega,0.11,0.05,0.00,0.01,0.17,60.00,48.00,6.40,37,Next Level Games,T,489.6
14537,LEGO Marvel Super Heroes,WiiU,2013,Action,Warner Bros. Interactive Entertainment,0.31,0.35,0.02,0.06,0.74,82.00,8.00,8.00,71,TT Games,E10+,485.44
6333,Dynasty Warriors 5 Empires,PS2,2006,Action,Tecmo Koei,0.11,0.09,0.12,0.03,0.34,62.00,23.00,9.10,24,Omega Force,T,484.84
3785,Teenage Mutant Ninja Turtles,GC,2003,Action,Konami Digital Entertainment,0.26,0.07,0.00,0.01,0.34,57.00,25.00,8.00,8,Konami,E,484.5
12989,Hunted: The Demon's Forge,PS3,2011,Action,Bethesda Softworks,0.12,0.08,0.02,0.03,0.25,57.00,34.00,6.20,70,InXile Entertainment,M,484.5
7483,Shrek the Third,PS2,2007,Action,Activision,0.40,0.02,0.00,0.07,0.48,56.00,18.00,6.10,9,Amaze Entertainment,E10+,483.84
5423,From Russia With Love,XB,2005,Action,Electronic Arts,0.15,0.04,0.00,0.01,0.20,71.00,34.00,8.80,12,Electronic Arts,T,482.8
5395,Star Wars Episode III: Revenge of the Sith,DS,2005,Action,Ubisoft,0.25,0.03,0.00,0.02,0.30,73.00,22.00,7.80,19,Ubisoft,E10+,481.8
8889,Mushroom Men: The Spore Wars,Wii,2008,Action,SouthPeak Games,0.16,0.01,0.00,0.01,0.18,72.00,37.00,8.70,33,Red Fly Studio,E10+,479.52
5429,Rise of the Kasai,PS2,2005,Action,Sony Computer Entertainment,0.09,0.07,0.00,0.02,0.19,68.00,37.00,8.00,5,BottleRocket Entertainment,M,478.04
4603,Shark Tale,GC,2004,Action,Activision,0.23,0.06,0.00,0.01,0.30,69.00,23.00,0.00,,Edge of Reality,E,476.1
5437,The Suffering: Ties That Bind,PS2,2005,Action,Midway Games,0.09,0.07,0.00,0.02,0.17,75.00,37.00,8.00,23,Surreal Software,M,471.75
13946,Anarchy Reigns,X360,2012,Action,Sega,0.12,0.02,0.02,0.01,0.17,73.00,38.00,7.90,105,PlatinumGames,M,471.58
7489,The Golden Compass,X360,2007,Action,Sega,0.30,0.12,0.00,0.04,0.46,41.00,25.00,4.10,14,Shiny Entertainment,E10+,471.5
2915,Blood Omen 2,PS2,2002,Action,Eidos Interactive,0.19,0.15,0.00,0.05,0.39,67.00,18.00,8.80,19,Crystal Dynamics,M,470.34
7502,Beowulf: The Game,X360,2007,Action,Ubisoft,0.36,0.01,0.00,0.03,0.40,51.00,23.00,4.70,30,Ubisoft Shanghai,M,469.2
5409,Fantastic 4,GC,2005,Action,Activision,0.19,0.05,0.00,0.01,0.24,61.00,32.00,4.00,6,7 Studios,T,468.48
2010,Action Bass,PS,2000,Action,Take-Two Interactive,0.64,0.43,0.00,0.07,1.14,51.00,8.00,0.00,,Vingt-et-un Systems,E,465.12
7439,Ben 10: Protector of Earth,Wii,2007,Action,D3Publisher,0.54,0.55,0.00,0.13,1.23,63.00,6.00,7.70,9,High Voltage Software,E10+,464.94
10315,Dynasty Warriors 6 Empires,PS3,2009,Action,Tecmo Koei,0.14,0.03,0.15,0.02,0.34,62.00,22.00,7.00,26,Omega Force,T,463.76
3781,Batman: Rise of Sin Tzu,PS2,2003,Action,Ubisoft,0.17,0.13,0.00,0.05,0.35,63.00,21.00,8.30,14,Ubisoft Montreal,T,463.05
3762,Terminator 3: Rise of the Machines,PS2,2003,Action,Atari,0.28,0.22,0.00,0.07,0.58,38.00,21.00,6.30,23,Black Ops Entertainment,T,462.84
16254,Assassin's Creed The Ezio Collection,PS4,2016,Action,Ubisoft,0.04,0.13,0.00,0.03,0.20,72.00,32.00,7.40,49,Ubisoft Montreal,M,460.8
13950,Darksiders II,WiiU,2012,Action,THQ,0.07,0.07,0.00,0.01,0.15,85.00,36.00,8.20,153,Vigil Games,M,459
3759,Finding Nemo,XB,2003,Action,THQ,0.48,0.16,0.00,0.02,0.66,63.00,11.00,0.00,,Traveller's Tales,E,457.38
5462,Stubbs the Zombie in Rebel Without a Pulse,XB,2005,Action,THQ,0.08,0.02,0.00,0.00,0.11,75.00,55.00,8.10,16,Wideload Games Inc.,M,453.75
6296,LEGO Star Wars II: The Original Trilogy,DS,2006,Action,LucasArts,0.96,0.03,0.00,0.08,1.07,47.00,9.00,5.00,38,Amaze Entertainment,E,452.61
12958,Harry Potter and the Deathly Hallows - Part 2,X360,2011,Action,Electronic Arts,0.19,0.11,0.00,0.03,0.33,44.00,31.00,5.40,24,EA Bright Light,T,450.12
11716,Iron Man 2,PS3,2010,Action,Sega,0.14,0.18,0.00,0.07,0.39,41.00,28.00,5.20,36,Sega Studios San Francisco,T,447.72
16237,LEGO Marvel's Avengers,XOne,2016,Action,Warner Bros. Interactive Entertainment,0.19,0.12,0.00,0.03,0.35,71.00,18.00,5.10,15,TT Games,E10+,447.3
12955,Need for Speed: The Run,PC,2011,Action,Electronic Arts,0.09,0.21,0.00,0.07,0.36,69.00,18.00,5.80,338,Black Box,T,447.12
7539,Shrek the Third,Wii,2007,Action,Activision,0.25,0.01,0.00,0.02,0.28,57.00,28.00,6.70,7,Amaze Entertainment,E10+,446.88
5422,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",XB,2005,Action,Disney Interactive Studios,0.15,0.04,0.00,0.01,0.20,72.00,31.00,6.00,6,Traveller's Tales,T,446.4
5459,Advent Rising,XB,2005,Action,THQ,0.10,0.03,0.00,0.00,0.13,68.00,50.00,7.50,68,GlyphX Games,T,442
7442,The Simpsons Game,PSP,2007,Action,Electronic Arts,0.24,0.54,0.00,0.30,1.07,59.00,7.00,6.70,15,"Electronic Arts, Rebellion",T,441.91
14569,Pro Evolution Soccer 2014,X360,2013,Action,Konami Digital Entertainment,0.07,0.15,0.00,0.02,0.24,80.00,23.00,4.30,113,Konami,E,441.6
1666,Frogger 2: Swampy's Revenge,PS,1999,Action,Hasbro Interactive,0.80,0.54,0.00,0.09,1.43,77.00,4.00,7.90,8,Blitz Games,E,440.44
15702,Toukiden Kiwami,PS4,2015,Action,Tecmo Koei,0.05,0.07,0.02,0.02,0.17,74.00,35.00,7.60,74,Koei Tecmo Games,T,440.3
15148,Soul Sacrifice Delta,PSV,2014,Action,Sony Computer Entertainment,0.00,0.08,0.12,0.02,0.22,82.00,24.00,8.40,125,SCE Japan Studio,M,432.96
5407,Devil Kings,PS2,2005,Action,Capcom,0.03,0.03,0.18,0.01,0.25,64.00,27.00,7.40,12,Capcom,T,432
8772,Star Wars: The Force Unleashed,DS,2008,Action,LucasArts,0.50,0.28,0.00,0.09,0.88,61.00,8.00,5.50,18,n-Space,T,429.44
5451,Prince of Persia: The Two Thrones,GC,2005,Action,Ubisoft,0.11,0.03,0.00,0.00,0.15,84.00,34.00,8.10,22,Ubisoft,M,428.4
15179,Fatal Frame: Maiden of Black Water,WiiU,2014,Action,Nintendo,0.00,0.03,0.08,0.00,0.11,67.00,58.00,7.60,226,Koei Tecmo Games,M,427.46
6374,Tomb Raider: Legend,XB,2006,Action,Eidos Interactive,0.10,0.03,0.00,0.00,0.13,82.00,40.00,7.20,13,Crystal Dynamics,T,426.4
14543,Disney Infinity,WiiU,2013,Action,Disney Interactive Studios,0.33,0.22,0.00,0.05,0.60,71.00,10.00,7.60,58,Avalanche Software,E10+,426
16253,Dishonored 2,XOne,2016,Action,Bethesda Softworks,0.12,0.08,0.00,0.02,0.22,88.00,22.00,6.80,156,Arkane Studios,M,425.92
2946,Deus Ex: The Conspiracy,PS2,2002,Action,Eidos Interactive,0.10,0.08,0.00,0.03,0.21,81.00,25.00,8.90,49,Ion Storm,M,425.25
14551,Attack on Titan: Humanity in Chains,3DS,2013,Action,Screenlife,0.00,0.00,0.42,0.00,0.42,46.00,22.00,4.50,34,Spike Chunsoft,M,425.04
11751,Prince of Persia: The Forgotten Sands,Wii,2010,Action,Ubisoft,0.10,0.11,0.00,0.02,0.23,77.00,24.00,8.10,31,Ubisoft Quebec,T,425.04
13007,Dead Island,PC,2011,Action,Deep Silver,0.12,0.07,0.00,0.03,0.22,80.00,24.00,6.80,1428,Techland,M,422.4
8845,Golden Axe: Beast Rider,PS3,2008,Action,Sega,0.13,0.14,0.00,0.06,0.32,44.00,30.00,5.60,23,Secret Level,M,422.4
3806,Legacy of Kain: Defiance,XB,2003,Action,Eidos Interactive,0.14,0.04,0.00,0.01,0.19,74.00,30.00,7.90,21,Crystal Dynamics,M,421.8
10389,The Munchables,Wii,2009,Action,Namco Bandai Games,0.17,0.00,0.00,0.01,0.18,71.00,33.00,8.20,5,Now Production,E,421.74
15675,Rory McIlroy PGA Tour,XOne,2015,Action,Electronic Arts,0.16,0.09,0.00,0.02,0.27,60.00,26.00,4.30,77,EA Tiburon,E,421.2
4606,Rocky: Legends,PS2,2004,Action,Ubisoft,0.13,0.10,0.00,0.03,0.27,65.00,24.00,8.60,12,Venom Games,T,421.2
2966,Otogi: Myth of Demons,XB,2002,Action,Sega,0.08,0.02,0.03,0.00,0.13,80.00,40.00,8.50,28,From Software,T,416
12986,The Adventures of Tintin: The Game,PS3,2011,Action,Ubisoft,0.06,0.15,0.00,0.05,0.26,59.00,27.00,5.70,13,Ubisoft Montpellier,E10+,414.18
8854,Kenka Bancho: Badass Rumble,PSP,2008,Action,Spike,0.06,0.00,0.20,0.01,0.28,70.00,21.00,7.50,6,Bullets,T,411.6
2400,Spider-Man: Mysterio's Menace,GBA,2001,Action,Activision,0.43,0.16,0.00,0.01,0.61,84.00,8.00,8.70,11,Vicarious Visions,E,409.92
2898,Star Wars Episode II: Attack of the Clones,GBA,2002,Action,THQ,0.55,0.20,0.00,0.01,0.77,38.00,14.00,5.00,6,David A. Palmer Productions,E,409.64
